i1,i2,i3,j1,j2,j3,k1,ku,nvr,X,time,peak,backend
32,8,4,1024,32,16,56,28,1,[32; 8; 4; 1024; 32; 16; 56; 28; 1],0.05750666349194944,0.12155994179083773,tvm
32,4,2,4096,512,64,2048,16,4,[32; 4; 2; 4096; 512; 64; 2048; 16; 4],0.45808381598908454,0.015260322287468108,tvm
8,8,2,512,64,32,256,4,2,[8; 8; 2; 512; 64; 32; 256; 4; 2],0.07560612901579589,0.09245952355537455,tvm
64,16,4,2048,64,64,128,2,4,[64; 16; 4; 2048; 64; 64; 128; 2; 4],0.2201613099896349,0.03175174905616149,tvm
64,64,8,256,32,32,448,2,2,[64; 64; 8; 256; 32; 32; 448; 2; 2],0.07894643701729365,0.0885474624413431,tvm
64,64,4,512,128,16,112,1,1,[64; 64; 4; 512; 128; 16; 112; 1; 1],0.07734707699273713,0.0903784207297591,tvm
4,1,1,2048,16,16,128,64,1,[4; 1; 1; 2048; 16; 16; 128; 64; 1],0.3577683779876679,0.019539196577366674,tvm
8,8,2,1024,64,16,7168,8,1,[8; 8; 2; 1024; 64; 16; 7168; 8; 1],0.19913254299899563,0.035104792824856984,tvm
64,64,8,512,512,32,2048,32,2,[64; 64; 8; 512; 512; 32; 2048; 32; 2],0.03794855975138489,0.18421006521628416,tvm
64,16,1,4096,256,128,896,64,8,[64; 16; 1; 4096; 256; 128; 896; 64; 8],0.9756487000267953,0.007164983324914674,tvm
8,4,2,2048,1024,32,14336,14,2,[8; 4; 2; 2048; 1024; 32; 14336; 14; 2],0.1679560299962759,0.04162105205047814,tvm
8,8,2,4096,4096,16,3584,2,1,[8; 8; 2; 4096; 4096; 16; 3584; 2; 1],0.19325797294732183,0.036171892729994305,tvm
