kc,ku,mc,mr,nc,nr,X,time,peak,backend
896,1,64,1,128,16,[896; 1; 64; 1; 128; 16],0.26353126898175105,0.02652628924710541,tvm
7168,7,8,1,2048,16,[7168; 7; 8; 1; 2048; 16],1.4561455479706638,0.004800692263495833,tvm
7,7,4,1,1024,64,[7; 7; 4; 1; 1024; 64],0.049008736008545384,0.14263797102312067,tvm
112,56,64,1,512,16,[112; 56; 64; 1; 512; 16],0.12338025699136779,0.05665822747601954,tvm
64,16,4,1,4096,16,[64; 16; 4; 1; 4096; 16],0.460643682978116,0.015175518356123355,tvm
448,56,4,1,4096,16,[448; 56; 4; 1; 4096; 16],0.9595182399498299,0.007285433851713104,tvm
112,7,16,1,512,16,[112; 7; 16; 1; 512; 16],0.12286977202165872,0.05689362445821437,tvm
128,2,64,1,512,128,[128; 2; 64; 1; 512; 128],0.09517107848660089,0.07345200640603078,tvm
14336,2,16,1,512,64,[14336; 2; 16; 1; 512; 64],0.5289034700253978,0.013216980153922954,tvm
3584,32,4,1,2048,64,[3584; 32; 4; 1; 2048; 64],1.1015122120152228,0.0063462815849108884,tvm
128,16,2,1,32,16,[128; 16; 2; 1; 32; 16],0.4260459099896252,0.0164078717874252,tvm
896,14,8,1,4096,128,[896; 14; 8; 1; 4096; 128],0.7425052580074407,0.009414757122967894,tvm
14336,28,64,1,64,64,[14336; 28; 64; 1; 64; 64],0.621344109007623,0.011250620333121889,tvm
512,8,32,1,64,64,[512; 8; 32; 1; 64; 64],0.26959016895852983,0.025930124580106604,tvm
2,1,16,1,1024,128,[2; 1; 16; 1; 1024; 128],0.08480763249099255,0.08242780114642549,tvm
7,7,1,1,2048,128,[7; 7; 1; 1; 2048; 128],0.12383917602710426,0.05644826533032389,tvm
224,1,2,1,64,64,[224; 1; 2; 1; 64; 64],0.269887809001375,0.0259015280924788,tvm
28,4,1,1,16,16,[28; 4; 1; 1; 16; 16],0.028344378995825537,0.24662761769083758,tvm
224,1,1,1,512,16,[224; 1; 1; 1; 512; 16],0.12380666303215548,0.05646308926726398,tvm
1792,4,1,1,16,16,[1792; 4; 1; 1; 16; 16],0.46850045502651483,0.014921024284322282,tvm
3584,14,16,1,1024,64,[3584; 14; 16; 1; 1024; 64],0.5957735420088284,0.01173349632663459,tvm
112,1,8,1,32,16,[112; 1; 8; 1; 32; 16],0.3250871159834787,0.021503487289917488,tvm
7168,64,1,1,256,64,[7168; 64; 1; 1; 256; 64],0.32118728500790894,0.02176458095623098,tvm
14336,56,1,1,2048,128,[14336; 56; 1; 1; 2048; 128],1.0191171580227092,0.006859374912526884,tvm
448,7,64,1,256,16,[448; 7; 64; 1; 256; 16],0.24729238799773157,0.02826818376120332,tvm
1792,16,4,1,512,16,[1792; 16; 4; 1; 512; 16],0.1606219729874283,0.04352148424433689,tvm
