X;time;peak
[8, 32, 4, 1];0.000641497;0.7783698205321378
[1, 1, 1, 3];0.06177229;0.00808326686224365
[64, 32, 4, 1];0.001293469;0.386033144019613
[1, 64, 16, 3];0.002305157;0.2166108012434315
[4, 1, 256, 4];0.018378357;0.027169017598357933
[128, 1, 1, 3];0.16374855800000002;0.0030493209275278305
[32, 128, 4, 1];0.003189673;0.15654328978610182
[1, 4, 64, 3];0.04375675;0.011411311506496822
[2, 2, 4, 4];0.015857804;0.031487455940425596
[2, 16, 16, 1];0.0019849159999999998;0.2515582043582221
[16, 4, 64, 4];0.003039669;0.16426851238141546
[8, 2, 16, 2];0.021024424;0.02374961163083016
[2, 4, 64, 4];0.00785386;0.06357662407553798
[8, 16, 1, 2];0.001170414;0.42661990095974994
[32, 64, 2, 1];0.002634093;0.1895612283855979
[32, 4, 4, 3];0.053687606000000006;0.009300506056498492
[8, 4, 8, 2];0.004036698;0.12369563062728615
[1, 2, 128, 3];0.055921318;0.008929008160392514
[32, 1, 32, 3];0.021034017999999998;0.023738778998948506
[128, 2, 4, 1];0.016330682;0.030575692108994884
[4, 2, 16, 3];0.019741705;0.025292744712875855
[2, 16, 128, 1];0.0033363779999999997;0.14965987210139403
[4, 256, 2, 1];0.002128772;0.23455865858903854
[4, 256, 4, 4];0.002056835;0.24276225597187173
[128, 4, 1, 1];0.041305822;0.012088414673406205
[32, 1, 16, 2];0.020455892;0.02440968620492838
[1, 32, 32, 4];0.0019956270000000003;0.25020803224345267
[16, 64, 2, 4];0.001747916;0.28566699129815437
[4, 8, 8, 1];0.002264889;0.22046197617715693
[16, 2, 4, 2];0.018106022;0.027577670277982917
[1, 8, 16, 1];0.007687488;0.06495254428519495
[2, 32, 1, 0];0.001677214;0.2977091204592287
[1, 1, 128, 5];0.061128025;0.008168461270618587
[4, 2, 8, 3];0.020075122;0.024872670998557556
[1, 4, 2, 5];0.015412604;0.032396985270101326
[8, 8, 8, 4];0.0014882089999999999;0.3355186702686953
[8, 8, 8, 1];0.0018726130000000002;0.2666444720622492
[4, 8, 256, 1];0.008015355;0.06229566934488925
[8, 4, 16, 3];0.012571025999999999;0.03972005982343087
[128, 2, 1, 2];0.16491667699999998;0.0030277223252679585
[16, 4, 8, 2];0.016558449;0.030155113245322964
[1, 2, 128, 2];0.056011754000000004;0.008914591475958862
[1, 128, 16, 4];0.0014935719999999999;0.3343139164110634
[128, 8, 1, 1];0.020689833;0.02413368463447263
[8, 2, 32, 4];0.005949721;0.08392358309942681
[16, 2, 16, 3];0.012656462;0.03945193409990128
[1, 1, 128, 4];0.061089565;0.00817360386772937
[4, 2, 4, 0];0.020073129999999998;0.024875139291276688
[32, 1, 1, 4];0.019437055;0.025689174865323204
[16, 8, 4, 4];0.001402974;0.35590246487953786
[1, 1, 256, 2];0.061024163;0.008182363841055956
[2, 64, 8, 4];0.000874968;0.570674475823007
[2, 256, 1, 2];0.003059351;0.16321170887613248
[8, 16, 8, 1];0.0009472930000000001;0.527103973915045
[16, 4, 8, 4];0.002683993;0.18603696237728815
[2, 128, 2, 2];0.013074126;0.03819160873636255
[1, 2, 512, 0];0.061174842;0.008162209961439782
[16, 2, 16, 2];0.021120531;0.02364154124543103
[2, 128, 32, 4];0.000817261;0.6109699407678878
[16, 4, 4, 5];0.0146623;0.03405481437168144
[2, 4, 8, 5];0.007850162;0.06360657331172334
[2, 4, 16, 1];0.007915254;0.06308349735357889
[1, 2, 4, 3];0.030866855000000002;0.016176636873497633
[32, 2, 2, 0];0.020185662;0.024736464167581167
[8, 8, 1, 3];0.002395548;0.20843744511147544
[128, 1, 8, 4];0.162424352;0.0030741812949446447
[32, 16, 1, 0];0.003916669;0.12748636781967146
[2, 32, 8, 1];0.001064119;0.46923502424249985
[8, 8, 32, 1];0.0037190409999999998;0.13426093037476727
[1, 1, 4, 2];0.061324821;0.008142248059099997
[1, 64, 8, 2];0.002437994;0.20480850435312997
[8, 16, 1, 0];0.001180591;0.4229423269886902
[64, 1, 4, 3];0.07368699100000001;0.006776255862610874
[4, 16, 16, 3];0.010611111;0.04705651507762993
[1, 256, 2, 0];0.0039931969999999995;0.1250431433164717
[16, 32, 8, 1];0.001106157;0.4514023820867244
[32, 16, 2, 1];0.002312794;0.21589553793459546
[2, 32, 256, 1];0.001994174;0.2503903394397404
[4, 4, 4, 2];0.004066707;0.12278285717704884
[2, 32, 1, 1];0.001055649;0.4729999315699676
[64, 2, 1, 1];0.02105371;0.023716575594605643
[1, 64, 2, 3];0.002443371;0.2043577928861007
[16, 2, 1, 4];0.005674775;0.08798972730406135
[1, 32, 2, 5];0.002593494;0.19252865237471334
[64, 1, 1, 3];0.042317323000000004;0.011799468145986095
[1, 2, 2, 1];0.030922483;0.016147535913008822
[4, 1, 16, 5];0.016022458;0.031163876651254432
[2, 8, 32, 5];0.003931324;0.12701113028636277
[2, 4, 64, 2];0.046840341;0.010660082614725301
[1, 64, 16, 1];0.002122963;0.23520047441331046
[4, 8, 4, 0];0.002040572;0.24469702846158076
[32, 2, 16, 3];0.038150848;0.013088094523138903
[2, 4, 2, 3];0.007920884;0.06303865891255381
[2, 64, 2, 3];0.0013274250000000001;0.37615827994945455
[4, 128, 2, 2];0.015762717;0.03167740084161283
[1, 128, 2, 0];0.009520954;0.052444524441763375
[32, 2, 16, 0];0.018783515;0.0265829853870218
[4, 32, 64, 1];0.002140906;0.23322925189704954
[64, 1, 2, 5];0.105076675;0.004751976637649648
[8, 8, 4, 5];0.005508466;0.0906462715322024
